date,product,quantity,unit_price,unit_cost,stock,region,channel
2025-01-04,Gaming Mouse,23,42.25,24.52,72,West,Wholesale
2025-01-04,LED Monitor,11,190.79,104.8,36,West,Wholesale
2025-01-04,Laptop Stand,21,35.79,19.91,89,East,Wholesale
2025-01-04,Mechanical Keyboard,22,95.34,55.23,42,West,Online
2025-01-04,Webcam,17,57.16,34.04,28,South,Retail
2025-01-05,Smart Speaker,15,76.21,44.34,90,East,Wholesale
2025-01-05,Wireless Headphones,17,87.08,46.89,25,East,Retail
2025-01-05,Office Chair,11,152.4,86.62,25,East,Retail
2025-01-05,Gaming Mouse,23,40.06,24.19,74,West,Wholesale
2025-01-05,LED Monitor,13,203.86,124.86,33,South,Retail
2025-01-05,Laptop Stand,24,36.72,19.74,30,North,Wholesale
2025-01-05,Mechanical Keyboard,21,95.12,54.71,12,North,Retail
2025-01-05,Webcam,14,56.64,33.05,60,North,Wholesale
2025-01-06,Smart Speaker,18,76.89,42.68,12,North,Retail
2025-01-06,Wireless Headphones,17,89.05,49.56,6,West,Online
2025-01-06,Office Chair,11,146.12,88.69,25,North,Retail
2025-01-06,Gaming Mouse,25,41.2,24.32,112,North,Wholesale
2025-01-06,LED Monitor,15,201.66,121.47,51,South,Wholesale
2025-01-06,Laptop Stand,17,36.75,21.36,56,East,Retail
2025-01-06,Mechanical Keyboard,15,101.52,58.81,72,North,Wholesale
2025-01-06,Webcam,11,57.72,34.06,66,East,Wholesale
2025-01-07,Smart Speaker,12,70.01,44.92,29,West,Online
2025-01-07,Wireless Headphones,22,88.43,52.95,49,South,Online
2025-01-07,Office Chair,13,157.5,90.09,52,West,Online
2025-01-07,Gaming Mouse,30,44.54,25.02,127,North,Retail
2025-01-07,LED Monitor,13,199.48,115.74,30,East,Retail
2025-01-07,Laptop Stand,25,35.91,20.75,70,North,Online
2025-01-07,Mechanical Keyboard,22,93.84,61.91,23,South,Wholesale
2025-01-07,Webcam,16,62.14,33.58,64,West,Wholesale
2025-01-08,Smart Speaker,21,77.2,47.59,48,South,Online
2025-01-08,Wireless Headphones,18,89.31,49.67,74,West,Retail
2025-01-08,Office Chair,14,145.8,85.21,17,East,Retail
2025-01-08,Gaming Mouse,38,42.86,26.34,165,North,Online
2025-01-08,LED Monitor,21,187.84,113.15,39,West,Online
2025-01-08,Laptop Stand,27,37.19,22.59,82,South,Online
2025-01-08,Mechanical Keyboard,24,97.02,57.85,74,North,Online
2025-01-08,Webcam,12,57.73,31.09,61,North,Online
2025-01-09,Smart Speaker,18,74.33,44.8,2,West,Online
2025-01-09,Wireless Headphones,28,79.98,44.04,119,South,Online
2025-01-09,Office Chair,14,159.79,93.71,49,East,Retail
2025-01-09,Gaming Mouse,31,41.07,25.38,157,West,Online
2025-01-09,LED Monitor,15,191.39,118.34,61,West,Wholesale
2025-01-09,Laptop Stand,21,36.54,20.0,93,West,Online
2025-01-09,Mechanical Keyboard,28,98.38,52.98,71,South,Wholesale
2025-01-09,Webcam,14,57.88,36.02,67,West,Wholesale
2025-01-10,Smart Speaker,16,71.44,44.06,24,South,Retail
2025-01-10,Wireless Headphones,24,92.23,55.19,89,South,Wholesale
2025-01-10,Office Chair,15,176.84,106.23,38,South,Wholesale
2025-01-10,Gaming Mouse,25,41.69,23.51,85,North,Retail
2025-01-10,LED Monitor,18,196.9,107.06,75,West,Wholesale
2025-01-10,Laptop Stand,15,36.9,22.54,0,North,Wholesale
2025-01-10,Mechanical Keyboard,20,98.47,55.59,37,West,Online
2025-01-10,Webcam,15,59.1,32.31,18,West,Retail
2025-01-11,Smart Speaker,18,76.39,43.09,33,South,Wholesale
2025-01-11,Wireless Headphones,17,92.9,57.56,99,West,Retail
2025-01-11,Office Chair,10,153.86,83.26,19,North,Online
2025-01-11,Gaming Mouse,30,40.46,24.29,100,South,Wholesale
2025-01-11,LED Monitor,16,205.34,122.04,64,East,Wholesale
2025-01-11,Laptop Stand,21,35.95,20.59,78,North,Online
2025-01-11,Mechanical Keyboard,21,95.41,53.23,89,East,Retail
2025-01-11,Webcam,12,57.61,30.4,48,West,Online
2025-01-12,Smart Speaker,16,78.1,42.59,72,West,Wholesale
2025-01-12,Wireless Headphones,28,88.9,48.54,26,South,Retail
2025-01-12,Office Chair,10,151.1,86.16,34,East,Retail
2025-01-12,Gaming Mouse,21,41.0,23.58,76,East,Retail
2025-01-12,LED Monitor,15,186.82,110.7,56,South,Retail
2025-01-12,Laptop Stand,17,38.22,20.94,87,North,Wholesale
2025-01-12,Mechanical Keyboard,22,101.74,60.72,44,North,Retail
2025-01-12,Webcam,14,58.33,31.57,25,South,Retail
2025-01-13,Smart Speaker,20,69.59,41.4,35,West,Wholesale
2025-01-13,Wireless Headphones,24,85.5,49.78,44,West,Wholesale
2025-01-13,Office Chair,12,154.18,92.16,20,South,Wholesale
2025-01-13,Gaming Mouse,32,40.38,22.09,125,North,Online
2025-01-13,LED Monitor,12,193.71,107.1,88,South,Retail
2025-01-13,Laptop Stand,21,36.73,19.81,48,North,Online
2025-01-13,Mechanical Keyboard,23,95.67,56.2,66,East,Wholesale
2025-01-13,Webcam,16,57.13,33.53,61,East,Wholesale
2025-01-14,Smart Speaker,16,71.41,42.27,104,West,Online
2025-01-14,Wireless Headphones,25,89.7,48.97,132,West,Online
2025-01-14,Office Chair,12,154.1,86.94,66,South,Wholesale
2025-01-14,Gaming Mouse,32,42.84,23.9,104,East,Retail
2025-01-14,LED Monitor,12,199.75,115.58,54,North,Retail
2025-01-14,Laptop Stand,26,37.69,20.53,63,West,Retail
2025-01-14,Mechanical Keyboard,24,97.54,64.63,88,South,Retail
2025-01-14,Webcam,17,55.98,31.94,73,East,Wholesale
2025-01-15,Smart Speaker,22,73.44,41.77,57,West,Online
2025-01-15,Wireless Headphones,32,85.87,51.77,58,West,Retail
2025-01-15,Office Chair,13,163.49,92.77,45,North,Wholesale
2025-01-15,Gaming Mouse,27,41.89,23.96,74,West,Online
2025-01-15,LED Monitor,20,193.85,115.73,60,East,Online
2025-01-15,Laptop Stand,27,34.22,20.49,58,West,Retail
2025-01-15,Mechanical Keyboard,17,96.41,58.6,43,North,Online
2025-01-15,Webcam,20,58.97,29.9,108,East,Wholesale
2025-01-16,Smart Speaker,22,73.63,38.61,79,North,Wholesale
2025-01-16,Wireless Headphones,29,88.32,51.86,51,West,Wholesale
2025-01-16,Office Chair,10,167.18,108.19,71,East,Online
2025-01-16,Gaming Mouse,30,43.71,25.23,25,West,Wholesale
2025-01-16,LED Monitor,20,197.78,107.44,36,West,Wholesale
2025-01-16,Laptop Stand,28,33.98,20.0,44,East,Wholesale
2025-01-16,Mechanical Keyboard,23,94.88,57.42,27,South,Online
2025-01-16,Webcam,10,53.57,33.96,106,East,Retail
2025-01-17,Smart Speaker,16,73.23,44.39,43,North,Wholesale
2025-01-17,Wireless Headphones,25,87.23,49.22,86,South,Wholesale
2025-01-17,Office Chair,13,152.44,89.0,62,North,Online
2025-01-17,Gaming Mouse,34,39.37,22.28,89,East,Wholesale
2025-01-17,LED Monitor,10,197.33,123.07,30,West,Retail
2025-01-17,Laptop Stand,24,36.23,22.72,84,North,Online
2025-01-17,Mechanical Keyboard,19,93.51,53.6,29,North,Retail
2025-01-17,Webcam,15,56.64,33.7,23,South,Retail
2025-01-18,Smart Speaker,16,77.0,43.75,70,South,Online
2025-01-18,Wireless Headphones,27,89.34,47.36,107,West,Retail
2025-01-18,Office Chair,13,158.74,88.39,20,North,Wholesale
2025-01-18,Gaming Mouse,26,43.38,24.93,125,West,Online
2025-01-18,LED Monitor,15,195.41,114.7,70,North,Retail
2025-01-18,Laptop Stand,24,36.06,21.05,120,North,Retail
2025-01-18,Mechanical Keyboard,20,96.72,54.06,55,North,Online
2025-01-18,Webcam,18,59.52,32.54,70,West,Retail
2025-01-19,Smart Speaker,15,77.46,48.33,62,South,Online
2025-01-19,Wireless Headphones,28,93.35,56.18,28,South,Online
2025-01-19,Office Chair,14,152.24,83.6,45,South,Online
2025-01-19,Gaming Mouse,30,43.09,24.26,41,South,Retail
2025-01-19,LED Monitor,13,199.01,107.41,40,North,Online
2025-01-19,Laptop Stand,25,35.01,19.08,68,South,Wholesale
2025-01-19,Mechanical Keyboard,22,94.28,55.52,105,North,Online
2025-01-19,Webcam,11,58.41,37.46,19,East,Online
2025-01-20,Smart Speaker,18,74.25,43.5,90,West,Retail
2025-01-20,Wireless Headphones,32,88.63,50.47,54,East,Retail
2025-01-20,Office Chair,13,166.14,98.65,52,South,Online
2025-01-20,Gaming Mouse,29,43.45,27.82,156,North,Retail
2025-01-20,LED Monitor,16,199.45,111.17,16,East,Wholesale
2025-01-20,Laptop Stand,24,35.63,19.09,71,East,Online
2025-01-20,Mechanical Keyboard,17,94.76,54.05,46,South,Wholesale
2025-01-20,Webcam,11,53.97,31.31,55,South,Wholesale
2025-01-21,Smart Speaker,18,71.62,41.52,50,North,Online
2025-01-21,Wireless Headphones,26,88.83,58.12,76,North,Online
2025-01-21,Office Chair,15,158.97,93.58,45,South,Online
2025-01-21,Gaming Mouse,29,42.48,27.22,153,East,Retail
2025-01-21,LED Monitor,20,191.98,109.85,75,East,Wholesale
2025-01-21,Laptop Stand,22,35.39,22.84,80,West,Online
2025-01-21,Mechanical Keyboard,24,96.83,55.27,100,West,Retail
2025-01-21,Webcam,15,57.28,34.79,52,East,Retail
2025-01-22,Smart Speaker,25,76.86,43.54,70,West,Online
2025-01-22,Wireless Headphones,23,89.39,51.93,46,North,Online
2025-01-22,Office Chair,11,157.47,82.04,22,South,Retail
2025-01-22,Gaming Mouse,35,39.35,22.86,175,North,Online
2025-01-22,LED Monitor,12,200.07,110.1,23,West,Wholesale
2025-01-22,Laptop Stand,31,36.76,20.53,103,South,Retail
2025-01-22,Mechanical Keyboard,20,93.23,54.29,64,North,Online
2025-01-22,Webcam,18,58.05,34.61,60,North,Retail
2025-01-23,Smart Speaker,22,76.14,42.89,60,West,Wholesale
2025-01-23,Wireless Headphones,22,94.62,51.08,69,South,Online
2025-01-23,Office Chair,19,152.27,86.03,34,North,Retail
2025-01-23,Gaming Mouse,30,41.8,19.82,98,East,Wholesale
2025-01-23,LED Monitor,20,207.07,118.93,71,North,Online
2025-01-23,Laptop Stand,28,35.28,19.21,68,South,Online
2025-01-23,Mechanical Keyboard,23,101.03,56.33,102,North,Online
2025-01-23,Webcam,19,58.44,35.05,61,North,Retail
2025-01-24,Smart Speaker,22,78.48,44.14,8,South,Retail
2025-01-24,Wireless Headphones,24,88.59,52.86,60,East,Online
2025-01-24,Office Chair,12,162.97,94.67,16,East,Online
2025-01-24,Gaming Mouse,30,40.34,21.51,117,East,Retail
2025-01-24,LED Monitor,15,200.04,117.15,61,West,Retail
2025-01-24,Laptop Stand,12,35.7,21.26,57,West,Wholesale
2025-01-24,Mechanical Keyboard,24,96.27,60.19,98,West,Retail
2025-01-24,Webcam,16,52.21,29.77,19,West,Wholesale
2025-01-25,Smart Speaker,19,75.8,47.14,55,North,Online
2025-01-25,Wireless Headphones,25,84.92,47.82,61,West,Online
2025-01-25,Office Chair,10,153.38,88.22,29,East,Retail
2025-01-25,Gaming Mouse,32,43.71,24.92,135,West,Retail
2025-01-25,LED Monitor,11,189.59,110.01,72,East,Retail
2025-01-25,Laptop Stand,20,35.73,21.34,52,North,Wholesale
2025-01-25,Mechanical Keyboard,15,94.08,57.89,64,North,Retail
2025-01-25,Webcam,20,56.81,35.37,82,West,Retail
2025-01-26,Smart Speaker,13,79.93,47.29,48,East,Wholesale
2025-01-26,Wireless Headphones,28,93.08,52.14,87,East,Retail
2025-01-26,Office Chair,14,154.88,91.14,35,West,Wholesale
2025-01-26,Gaming Mouse,24,43.16,26.96,65,South,Online
2025-01-26,LED Monitor,17,198.06,105.8,18,East,Retail
2025-01-26,Laptop Stand,14,37.77,22.32,68,East,Retail
2025-01-26,Mechanical Keyboard,14,95.99,61.35,42,East,Retail
2025-01-26,Webcam,15,58.11,35.82,42,West,Retail
2025-01-27,Smart Speaker,25,74.12,45.42,41,North,Online
2025-01-27,Wireless Headphones,28,90.35,52.76,61,South,Retail
2025-01-27,Office Chair,12,160.21,91.95,12,South,Retail
2025-01-27,Gaming Mouse,21,42.91,23.41,107,North,Retail
2025-01-27,LED Monitor,16,201.04,117.56,0,North,Retail
2025-01-27,Laptop Stand,26,38.07,24.01,26,West,Retail
2025-01-27,Mechanical Keyboard,16,101.11,61.72,78,East,Online
2025-01-27,Webcam,22,60.46,37.17,65,East,Online
2025-01-28,Smart Speaker,24,76.11,43.71,53,North,Wholesale
2025-01-28,Wireless Headphones,37,86.67,49.58,99,West,Wholesale
2025-01-28,Office Chair,12,165.22,97.92,53,West,Wholesale
2025-01-28,Gaming Mouse,30,41.87,22.71,91,East,Online
2025-01-28,LED Monitor,20,200.91,114.86,50,South,Retail
2025-01-28,Laptop Stand,20,36.26,21.79,13,South,Online
2025-01-28,Mechanical Keyboard,16,95.6,52.11,118,North,Online
2025-01-28,Webcam,13,58.27,33.07,16,East,Retail
2025-01-29,Smart Speaker,13,71.32,40.13,89,South,Wholesale
2025-01-29,Wireless Headphones,34,88.52,44.9,102,South,Wholesale
2025-01-29,Office Chair,17,157.51,85.74,32,South,Online
2025-01-29,Gaming Mouse,25,40.31,24.52,81,North,Retail
2025-01-29,LED Monitor,23,201.2,114.39,25,North,Wholesale
2025-01-29,Laptop Stand,26,37.76,22.91,60,West,Retail
2025-01-29,Mechanical Keyboard,30,100.91,52.85,91,West,Online
2025-01-29,Webcam,15,58.53,31.58,45,East,Retail
2025-01-30,Smart Speaker,19,73.81,40.56,109,West,Retail
2025-01-30,Wireless Headphones,37,88.5,49.87,152,South,Online
2025-01-30,Office Chair,13,158.91,86.27,55,West,Wholesale
2025-01-30,Gaming Mouse,40,43.31,26.81,92,East,Wholesale
2025-01-30,LED Monitor,24,187.42,100.68,66,South,Wholesale
2025-01-30,Laptop Stand,26,37.26,19.38,58,East,Retail
2025-01-30,Mechanical Keyboard,26,90.8,49.18,86,South,Wholesale
2025-01-30,Webcam,18,59.16,35.27,50,North,Online
2025-01-31,Smart Speaker,21,75.59,45.87,67,South,Wholesale
2025-01-31,Wireless Headphones,29,89.0,50.33,68,East,Retail
2025-01-31,Office Chair,15,147.31,81.05,33,West,Wholesale
2025-01-31,Gaming Mouse,36,39.59,24.57,150,North,Retail
2025-01-31,LED Monitor,8,197.5,121.2,85,North,Wholesale
2025-01-31,Laptop Stand,31,33.19,18.88,58,North,Online
2025-01-31,Mechanical Keyboard,27,99.21,53.52,92,North,Retail
2025-01-31,Webcam,12,53.8,32.88,48,South,Wholesale
2025-02-01,Smart Speaker,18,74.94,43.28,15,North,Retail
2025-02-01,Wireless Headphones,29,87.96,50.24,88,East,Online
2025-02-01,Office Chair,13,147.78,85.4,17,South,Wholesale
2025-02-01,Gaming Mouse,38,42.09,24.67,5,North,Online
2025-02-01,LED Monitor,17,199.35,102.74,52,South,Retail
2025-02-01,Laptop Stand,28,35.17,18.03,37,East,Wholesale
2025-02-01,Mechanical Keyboard,23,86.87,49.22,105,West,Retail
2025-02-01,Webcam,19,54.67,29.08,84,West,Retail
2025-02-02,Smart Speaker,19,71.1,41.45,26,West,Wholesale
2025-02-02,Wireless Headphones,38,90.51,50.77,0,West,Online
2025-02-02,Office Chair,16,149.42,85.0,50,West,Wholesale
2025-02-02,Gaming Mouse,28,41.41,24.11,63,East,Wholesale
2025-02-02,LED Monitor,17,199.28,128.33,58,South,Retail
2025-02-02,Laptop Stand,19,36.66,20.47,83,West,Retail
2025-02-02,Mechanical Keyboard,21,104.09,64.83,99,West,Retail
2025-02-02,Webcam,22,55.08,34.21,27,East,Wholesale
2025-02-03,Smart Speaker,22,77.19,42.1,46,North,Wholesale
2025-02-03,Wireless Headphones,26,91.66,62.61,98,East,Wholesale
2025-02-03,Office Chair,10,153.24,84.56,50,East,Wholesale
2025-02-03,Gaming Mouse,29,44.92,25.06,90,West,Wholesale
2025-02-03,LED Monitor,19,206.85,122.63,76,North,Online
2025-02-03,Laptop Stand,29,37.14,23.23,16,South,Retail
2025-02-03,Mechanical Keyboard,26,87.09,51.8,102,North,Retail
2025-02-03,Webcam,16,55.82,31.5,42,West,Wholesale
2025-02-04,Smart Speaker,18,73.3,41.89,122,East,Wholesale
2025-02-04,Wireless Headphones,30,87.2,49.03,17,North,Online
2025-02-04,Office Chair,11,156.0,95.52,7,East,Wholesale
2025-02-04,Gaming Mouse,25,41.61,25.48,80,North,Online
2025-02-04,LED Monitor,22,201.17,112.09,58,West,Retail
2025-02-04,Laptop Stand,28,36.65,19.75,86,South,Online
2025-02-04,Mechanical Keyboard,26,98.79,58.71,62,West,Online
2025-02-04,Webcam,16,55.32,26.78,56,North,Retail
2025-02-05,Smart Speaker,23,68.89,38.62,80,North,Retail
2025-02-05,Wireless Headphones,31,87.26,50.52,112,South,Online
2025-02-05,Office Chair,14,150.58,85.27,57,West,Wholesale
2025-02-05,Gaming Mouse,33,41.43,23.9,54,East,Wholesale
2025-02-05,LED Monitor,20,204.68,107.71,64,East,Retail
2025-02-05,Laptop Stand,29,35.47,19.57,84,East,Retail
2025-02-05,Mechanical Keyboard,24,95.39,52.23,88,West,Wholesale
2025-02-05,Webcam,20,58.23,36.71,41,North,Wholesale
2025-02-06,Smart Speaker,18,76.87,47.43,55,North,Retail
2025-02-06,Wireless Headphones,30,86.27,49.07,130,South,Wholesale
2025-02-06,Office Chair,11,154.24,90.4,32,North,Online
2025-02-06,Gaming Mouse,34,41.91,25.81,82,North,Online
2025-02-06,LED Monitor,12,194.86,119.15,92,North,Wholesale
2025-02-06,Laptop Stand,21,36.71,20.61,68,East,Retail
2025-02-06,Mechanical Keyboard,21,89.4,48.36,71,South,Wholesale
2025-02-06,Webcam,17,55.17,34.71,114,East,Wholesale
2025-02-07,Smart Speaker,16,71.26,41.88,33,East,Retail
2025-02-07,Wireless Headphones,35,87.55,50.03,45,South,Online
2025-02-07,Office Chair,5,152.6,88.3,27,North,Wholesale
2025-02-07,Gaming Mouse,38,39.92,25.66,31,East,Retail
2025-02-07,LED Monitor,17,194.51,110.43,49,South,Retail
2025-02-07,Laptop Stand,20,35.71,19.89,31,South,Online
2025-02-07,Mechanical Keyboard,17,94.59,56.09,70,South,Online
2025-02-07,Webcam,10,58.95,34.2,73,South,Wholesale
2025-02-08,Smart Speaker,18,74.45,41.52,74,West,Retail
2025-02-08,Wireless Headphones,29,88.93,50.28,68,North,Online
2025-02-08,Office Chair,15,172.54,106.39,28,West,Retail
2025-02-08,Gaming Mouse,33,40.64,22.03,87,West,Online
2025-02-08,LED Monitor,11,193.0,115.26,49,East,Online
2025-02-08,Laptop Stand,17,38.96,20.8,3,North,Retail
2025-02-08,Mechanical Keyboard,17,95.87,55.39,58,North,Wholesale
2025-02-08,Webcam,18,57.36,35.17,47,South,Retail
2025-02-09,Smart Speaker,13,73.55,39.86,21,West,Wholesale
2025-02-09,Wireless Headphones,17,93.4,54.62,77,North,Online
2025-02-09,Office Chair,14,154.98,86.7,43,South,Wholesale
2025-02-09,Gaming Mouse,21,40.35,23.83,91,North,Wholesale
2025-02-09,LED Monitor,13,201.98,116.46,27,South,Online
2025-02-09,Laptop Stand,23,35.21,20.47,67,West,Retail
2025-02-09,Mechanical Keyboard,20,91.62,53.35,41,East,Wholesale
2025-02-09,Webcam,16,59.49,34.84,39,South,Retail
2025-02-10,Smart Speaker,23,67.79,40.94,7,North,Wholesale
2025-02-10,Wireless Headphones,25,95.76,60.36,111,South,Retail
2025-02-10,Office Chair,9,155.85,87.83,25,South,Retail
2025-02-10,Gaming Mouse,29,43.28,22.59,100,North,Online
2025-02-10,LED Monitor,16,200.11,109.36,56,North,Retail
2025-02-10,Laptop Stand,22,35.41,20.37,49,South,Retail
2025-02-10,Mechanical Keyboard,22,93.95,58.97,83,South,Online
2025-02-10,Webcam,19,55.92,31.7,47,South,Wholesale
2025-02-11,Smart Speaker,23,72.69,41.39,48,South,Online
2025-02-11,Wireless Headphones,25,82.56,43.92,119,East,Wholesale
2025-02-11,Office Chair,12,161.94,97.53,40,West,Wholesale
2025-02-11,Gaming Mouse,35,43.29,25.62,70,South,Retail
2025-02-11,LED Monitor,24,199.74,121.06,69,East,Retail
2025-02-11,Laptop Stand,27,37.13,22.34,91,West,Online
2025-02-11,Mechanical Keyboard,26,95.77,54.66,165,North,Retail
2025-02-11,Webcam,23,56.25,32.85,129,South,Online
2025-02-12,Smart Speaker,19,73.95,41.01,95,North,Online
2025-02-12,Wireless Headphones,33,84.86,44.62,80,North,Wholesale
2025-02-12,Office Chair,19,146.7,80.52,53,West,Wholesale
2025-02-12,Gaming Mouse,25,45.0,24.75,95,South,Online
2025-02-12,LED Monitor,21,201.2,111.71,47,West,Wholesale
2025-02-12,Laptop Stand,31,34.53,22.12,53,North,Retail
2025-02-12,Mechanical Keyboard,19,91.64,50.75,40,South,Online
2025-02-12,Webcam,16,59.41,33.06,34,East,Retail
2025-02-13,Smart Speaker,25,74.56,43.02,21,East,Online
2025-02-13,Wireless Headphones,22,93.07,55.46,51,East,Online
2025-02-13,Office Chair,12,150.19,89.18,37,East,Online
2025-02-13,Gaming Mouse,41,43.92,26.36,81,East,Retail
2025-02-13,LED Monitor,16,209.3,123.93,60,West,Online
2025-02-13,Laptop Stand,34,34.19,21.72,72,North,Retail
2025-02-13,Mechanical Keyboard,20,90.45,54.23,37,South,Retail
2025-02-13,Webcam,23,56.64,32.4,22,South,Online
2025-02-14,Smart Speaker,29,76.01,43.48,43,South,Online
2025-02-14,Wireless Headphones,27,87.69,52.25,45,East,Wholesale
2025-02-14,Office Chair,14,148.66,89.47,40,East,Retail
2025-02-14,Gaming Mouse,32,39.52,23.74,84,North,Wholesale
2025-02-14,LED Monitor,20,190.65,99.02,33,West,Wholesale
2025-02-14,Laptop Stand,33,35.99,21.88,64,East,Online
2025-02-14,Mechanical Keyboard,22,99.72,58.77,34,East,Retail
2025-02-14,Webcam,17,57.08,28.26,70,South,Retail
2025-02-15,Smart Speaker,20,72.96,41.06,48,North,Wholesale
2025-02-15,Wireless Headphones,29,88.28,53.72,75,North,Wholesale
2025-02-15,Office Chair,13,147.63,86.66,11,East,Retail
2025-02-15,Gaming Mouse,19,41.74,26.22,86,South,Online
2025-02-15,LED Monitor,23,200.8,111.85,34,West,Online
2025-02-15,Laptop Stand,21,35.3,21.52,106,East,Wholesale
2025-02-15,Mechanical Keyboard,18,94.44,56.47,100,South,Online
2025-02-15,Webcam,16,57.16,34.16,35,West,Retail
2025-02-16,Smart Speaker,18,67.21,39.23,54,South,Online
2025-02-16,Wireless Headphones,26,85.09,48.69,1,West,Online
2025-02-16,Office Chair,14,153.66,93.38,3,West,Online
2025-02-16,Gaming Mouse,28,43.41,26.05,121,East,Retail
2025-02-16,LED Monitor,15,207.25,113.71,24,East,Wholesale
2025-02-16,Laptop Stand,17,36.72,21.41,109,South,Retail
2025-02-16,Mechanical Keyboard,22,97.71,54.73,44,North,Online
2025-02-16,Webcam,17,57.17,33.02,92,West,Wholesale
2025-02-17,Smart Speaker,19,69.58,40.27,83,West,Wholesale
2025-02-17,Wireless Headphones,28,91.98,55.37,128,West,Wholesale
2025-02-17,Office Chair,18,154.08,83.23,55,North,Wholesale
2025-02-17,Gaming Mouse,42,43.88,28.01,127,West,Retail
2025-02-17,LED Monitor,13,200.14,112.76,58,South,Retail
2025-02-17,Laptop Stand,28,35.88,21.82,0,West,Online
2025-02-17,Mechanical Keyboard,28,102.28,61.57,126,South,Retail
2025-02-17,Webcam,18,59.07,34.25,35,South,Wholesale
2025-02-18,Smart Speaker,17,75.37,43.74,55,South,Online
2025-02-18,Wireless Headphones,26,87.23,51.92,122,South,Online
2025-02-18,Office Chair,10,148.01,90.08,16,East,Online
2025-02-18,Gaming Mouse,45,44.38,26.72,139,East,Wholesale
2025-02-18,LED Monitor,10,194.78,117.93,47,North,Retail
2025-02-18,Laptop Stand,27,36.17,20.68,62,West,Wholesale
2025-02-18,Mechanical Keyboard,26,93.4,56.84,97,North,Online
2025-02-18,Webcam,15,54.55,31.63,140,North,Wholesale
2025-02-19,Smart Speaker,20,75.1,45.2,24,South,Online
2025-02-19,Wireless Headphones,29,88.72,51.52,139,South,Online
2025-02-19,Office Chair,10,156.75,81.3,39,South,Online
2025-02-19,Gaming Mouse,39,43.53,26.06,225,North,Wholesale
2025-02-19,LED Monitor,20,194.96,118.67,55,West,Online
2025-02-19,Laptop Stand,25,37.77,22.58,82,North,Online
2025-02-19,Mechanical Keyboard,26,97.2,55.77,50,East,Wholesale
2025-02-19,Webcam,14,59.71,32.42,54,North,Online
