date,product,demand_units,unit_price,unit_cost,stock_on_hand,region,channel,revenue,total_cost,profit,month_start,year,month,month_name,day_of_week,week_of_year
2025-01-30,Mechanical Keyboard,26,90.8,49.18,86,South,Wholesale,2360.7999999999997,1278.68,1082.1199999999997,2025-01-01,2025,1,Jan,Thursday,5
2025-01-31,Mechanical Keyboard,27,99.21,53.52,92,North,Retail,2678.6699999999996,1445.0400000000002,1233.6299999999994,2025-01-01,2025,1,Jan,Friday,5
2025-01-31,Laptop Stand,31,33.19,18.88,58,North,Online,1028.8899999999999,585.28,443.6099999999999,2025-01-01,2025,1,Jan,Friday,5
2025-01-31,Webcam,12,53.8,32.88,48,South,Wholesale,645.5999999999999,394.56000000000006,251.03999999999985,2025-01-01,2025,1,Jan,Friday,5
2025-01-31,LED Monitor,8,197.5,121.2,85,North,Wholesale,1580.0,969.6,610.4,2025-01-01,2025,1,Jan,Friday,5
2025-01-31,Gaming Mouse,36,39.59,24.57,150,North,Retail,1425.2400000000002,884.52,540.7200000000003,2025-01-01,2025,1,Jan,Friday,5
2025-01-31,Office Chair,15,147.31,81.05,33,West,Wholesale,2209.65,1215.75,993.9000000000001,2025-01-01,2025,1,Jan,Friday,5
2025-01-31,Wireless Headphones,29,89.0,50.33,68,East,Retail,2581.0,1459.57,1121.43,2025-01-01,2025,1,Jan,Friday,5
2025-01-31,Smart Speaker,21,75.59,45.87,67,South,Wholesale,1587.39,963.27,624.1200000000001,2025-01-01,2025,1,Jan,Friday,5
2025-02-01,Smart Speaker,18,74.94,43.28,15,North,Retail,1348.92,779.04,569.8800000000001,2025-02-01,2025,2,Feb,Saturday,5
2025-02-01,Wireless Headphones,29,87.96,50.24,88,East,Online,2550.8399999999997,1456.96,1093.8799999999997,2025-02-01,2025,2,Feb,Saturday,5
2025-02-01,Office Chair,13,147.78,85.4,17,South,Wholesale,1921.14,1110.2,810.94,2025-02-01,2025,2,Feb,Saturday,5
2025-02-01,Gaming Mouse,38,42.09,24.67,5,North,Online,1599.42,937.46,661.96,2025-02-01,2025,2,Feb,Saturday,5
2025-02-01,LED Monitor,17,199.35,102.74,52,South,Retail,3388.95,1746.58,1642.37,2025-02-01,2025,2,Feb,Saturday,5
2025-02-01,Laptop Stand,28,35.17,18.03,37,East,Wholesale,984.76,504.84000000000003,479.91999999999996,2025-02-01,2025,2,Feb,Saturday,5
2025-02-01,Mechanical Keyboard,23,86.87,49.22,105,West,Retail,1998.0100000000002,1132.06,865.9500000000003,2025-02-01,2025,2,Feb,Saturday,5
2025-02-01,Webcam,19,54.67,29.08,84,West,Retail,1038.73,552.52,486.21000000000004,2025-02-01,2025,2,Feb,Saturday,5
2025-02-02,Webcam,22,55.08,34.21,27,East,Wholesale,1211.76,752.62,459.14,2025-02-01,2025,2,Feb,Sunday,5
2025-02-02,Mechanical Keyboard,21,104.09,64.83,99,West,Retail,2185.89,1361.43,824.4599999999998,2025-02-01,2025,2,Feb,Sunday,5
2025-02-02,Laptop Stand,19,36.66,20.47,83,West,Retail,696.54,388.92999999999995,307.61,2025-02-01,2025,2,Feb,Sunday,5
2025-02-02,LED Monitor,17,199.28,128.33,58,South,Retail,3387.76,2181.61,1206.15,2025-02-01,2025,2,Feb,Sunday,5
2025-02-02,Smart Speaker,19,71.1,41.45,26,West,Wholesale,1350.8999999999999,787.5500000000001,563.3499999999998,2025-02-01,2025,2,Feb,Sunday,5
2025-02-02,Office Chair,16,149.42,85.0,50,West,Wholesale,2390.72,1360.0,1030.7199999999998,2025-02-01,2025,2,Feb,Sunday,5
2025-02-02,Wireless Headphones,38,90.51,50.77,0,West,Online,3439.38,1929.2600000000002,1510.12,2025-02-01,2025,2,Feb,Sunday,5
2025-02-02,Gaming Mouse,28,41.41,24.11,63,East,Wholesale,1159.48,675.0799999999999,484.4000000000001,2025-02-01,2025,2,Feb,Sunday,5
2025-02-03,Laptop Stand,29,37.14,23.23,16,South,Retail,1077.06,673.67,403.39,2025-02-01,2025,2,Feb,Monday,6
2025-02-03,Webcam,16,55.82,31.5,42,West,Wholesale,893.12,504.0,389.12,2025-02-01,2025,2,Feb,Monday,6
2025-02-03,Mechanical Keyboard,26,87.09,51.8,102,North,Retail,2264.34,1346.8,917.5400000000002,2025-02-01,2025,2,Feb,Monday,6
2025-02-03,LED Monitor,19,206.85,122.63,76,North,Online,3930.15,2329.97,1600.1800000000003,2025-02-01,2025,2,Feb,Monday,6
2025-02-03,Gaming Mouse,29,44.92,25.06,90,West,Wholesale,1302.68,726.74,575.94,2025-02-01,2025,2,Feb,Monday,6
2025-02-03,Office Chair,10,153.24,84.56,50,East,Wholesale,1532.4,845.6,686.8000000000001,2025-02-01,2025,2,Feb,Monday,6
2025-02-03,Wireless Headphones,26,91.66,62.61,98,East,Wholesale,2383.16,1627.86,755.3,2025-02-01,2025,2,Feb,Monday,6
2025-02-03,Smart Speaker,22,77.19,42.1,46,North,Wholesale,1698.1799999999998,926.2,771.9799999999998,2025-02-01,2025,2,Feb,Monday,6
2025-02-04,Mechanical Keyboard,26,98.79,58.71,62,West,Online,2568.54,1526.46,1042.08,2025-02-01,2025,2,Feb,Tuesday,6
2025-02-04,Laptop Stand,28,36.65,19.75,86,South,Online,1026.2,553.0,473.20000000000005,2025-02-01,2025,2,Feb,Tuesday,6
2025-02-04,LED Monitor,22,201.17,112.09,58,West,Retail,4425.74,2465.98,1959.7599999999998,2025-02-01,2025,2,Feb,Tuesday,6
2025-02-04,Webcam,16,55.32,26.78,56,North,Retail,885.12,428.48,456.64,2025-02-01,2025,2,Feb,Tuesday,6
2025-02-04,Office Chair,11,156.0,95.52,7,East,Wholesale,1716.0,1050.72,665.28,2025-02-01,2025,2,Feb,Tuesday,6
2025-02-04,Wireless Headphones,30,87.2,49.03,17,North,Online,2616.0,1470.9,1145.1,2025-02-01,2025,2,Feb,Tuesday,6
2025-02-04,Smart Speaker,18,73.3,41.89,122,East,Wholesale,1319.3999999999999,754.02,565.3799999999999,2025-02-01,2025,2,Feb,Tuesday,6
2025-02-04,Gaming Mouse,25,41.61,25.48,80,North,Online,1040.25,637.0,403.25,2025-02-01,2025,2,Feb,Tuesday,6
2025-02-05,Smart Speaker,23,68.89,38.62,80,North,Retail,1584.47,888.26,696.21,2025-02-01,2025,2,Feb,Wednesday,6
2025-02-05,Wireless Headphones,31,87.26,50.52,112,South,Online,2705.06,1566.1200000000001,1138.9399999999998,2025-02-01,2025,2,Feb,Wednesday,6
2025-02-05,Office Chair,14,150.58,85.27,57,West,Wholesale,2108.1200000000003,1193.78,914.3400000000004,2025-02-01,2025,2,Feb,Wednesday,6
2025-02-05,Gaming Mouse,33,41.43,23.9,54,East,Wholesale,1367.19,788.6999999999999,578.4900000000001,2025-02-01,2025,2,Feb,Wednesday,6
2025-02-05,LED Monitor,20,204.68,107.71,64,East,Retail,4093.6000000000004,2154.2,1939.4000000000005,2025-02-01,2025,2,Feb,Wednesday,6
2025-02-05,Laptop Stand,29,35.47,19.57,84,East,Retail,1028.6299999999999,567.53,461.0999999999999,2025-02-01,2025,2,Feb,Wednesday,6
2025-02-05,Mechanical Keyboard,24,95.39,52.23,88,West,Wholesale,2289.36,1253.52,1035.8400000000001,2025-02-01,2025,2,Feb,Wednesday,6
2025-02-05,Webcam,20,58.23,36.71,41,North,Wholesale,1164.6,734.2,430.39999999999986,2025-02-01,2025,2,Feb,Wednesday,6
2025-02-06,Mechanical Keyboard,21,89.4,48.36,71,South,Wholesale,1877.4,1015.56,861.8400000000001,2025-02-01,2025,2,Feb,Thursday,6
2025-02-06,Webcam,17,55.17,34.71,114,East,Wholesale,937.89,590.07,347.81999999999994,2025-02-01,2025,2,Feb,Thursday,6
2025-02-06,Laptop Stand,21,36.71,20.61,68,East,Retail,770.91,432.81,338.09999999999997,2025-02-01,2025,2,Feb,Thursday,6
2025-02-06,LED Monitor,12,194.86,119.15,92,North,Wholesale,2338.32,1429.8000000000002,908.52,2025-02-01,2025,2,Feb,Thursday,6
2025-02-06,Gaming Mouse,34,41.91,25.81,82,North,Online,1424.9399999999998,877.54,547.3999999999999,2025-02-01,2025,2,Feb,Thursday,6
2025-02-06,Office Chair,11,154.24,90.4,32,North,Online,1696.64,994.4000000000001,702.24,2025-02-01,2025,2,Feb,Thursday,6
2025-02-06,Wireless Headphones,30,86.27,49.07,130,South,Wholesale,2588.1,1472.1,1116.0,2025-02-01,2025,2,Feb,Thursday,6
2025-02-06,Smart Speaker,18,76.87,47.43,55,North,Retail,1383.66,853.74,529.9200000000001,2025-02-01,2025,2,Feb,Thursday,6
2025-02-07,Mechanical Keyboard,17,94.59,56.09,70,South,Online,1608.03,953.5300000000001,654.4999999999999,2025-02-01,2025,2,Feb,Friday,6
2025-02-07,Laptop Stand,20,35.71,19.89,31,South,Online,714.2,397.8,316.40000000000003,2025-02-01,2025,2,Feb,Friday,6
2025-02-07,LED Monitor,17,194.51,110.43,49,South,Retail,3306.67,1877.3100000000002,1429.36,2025-02-01,2025,2,Feb,Friday,6
2025-02-07,Webcam,10,58.95,34.2,73,South,Wholesale,589.5,342.0,247.5,2025-02-01,2025,2,Feb,Friday,6
2025-02-07,Office Chair,5,152.6,88.3,27,North,Wholesale,763.0,441.5,321.5,2025-02-01,2025,2,Feb,Friday,6
2025-02-07,Wireless Headphones,35,87.55,50.03,45,South,Online,3064.25,1751.05,1313.2,2025-02-01,2025,2,Feb,Friday,6
2025-02-07,Smart Speaker,16,71.26,41.88,33,East,Retail,1140.16,670.08,470.08000000000004,2025-02-01,2025,2,Feb,Friday,6
2025-02-07,Gaming Mouse,38,39.92,25.66,31,East,Retail,1516.96,975.08,541.88,2025-02-01,2025,2,Feb,Friday,6
2025-02-08,Smart Speaker,18,74.45,41.52,74,West,Retail,1340.1000000000001,747.36,592.7400000000001,2025-02-01,2025,2,Feb,Saturday,6
2025-02-08,Wireless Headphones,29,88.93,50.28,68,North,Online,2578.9700000000003,1458.1200000000001,1120.8500000000001,2025-02-01,2025,2,Feb,Saturday,6
2025-02-08,Office Chair,15,172.54,106.39,28,West,Retail,2588.1,1595.85,992.25,2025-02-01,2025,2,Feb,Saturday,6
2025-02-08,Gaming Mouse,33,40.64,22.03,87,West,Online,1341.1200000000001,726.99,614.1300000000001,2025-02-01,2025,2,Feb,Saturday,6
2025-02-08,LED Monitor,11,193.0,115.26,49,East,Online,2123.0,1267.8600000000001,855.1399999999999,2025-02-01,2025,2,Feb,Saturday,6
2025-02-08,Laptop Stand,17,38.96,20.8,3,North,Retail,662.32,353.6,308.72,2025-02-01,2025,2,Feb,Saturday,6
2025-02-08,Mechanical Keyboard,17,95.87,55.39,58,North,Wholesale,1629.79,941.63,688.16,2025-02-01,2025,2,Feb,Saturday,6
2025-02-08,Webcam,18,57.36,35.17,47,South,Retail,1032.48,633.0600000000001,399.41999999999996,2025-02-01,2025,2,Feb,Saturday,6
2025-02-09,Laptop Stand,23,35.21,20.47,67,West,Retail,809.83,470.80999999999995,339.0200000000001,2025-02-01,2025,2,Feb,Sunday,6
2025-02-09,Webcam,16,59.49,34.84,39,South,Retail,951.84,557.44,394.4,2025-02-01,2025,2,Feb,Sunday,6
2025-02-09,Mechanical Keyboard,20,91.62,53.35,41,East,Wholesale,1832.4,1067.0,765.4000000000001,2025-02-01,2025,2,Feb,Sunday,6
2025-02-09,Gaming Mouse,21,40.35,23.83,91,North,Wholesale,847.35,500.42999999999995,346.9200000000001,2025-02-01,2025,2,Feb,Sunday,6
2025-02-09,Office Chair,14,154.98,86.7,43,South,Wholesale,2169.72,1213.8,955.9199999999998,2025-02-01,2025,2,Feb,Sunday,6
2025-02-09,Wireless Headphones,17,93.4,54.62,77,North,Online,1587.8000000000002,928.54,659.2600000000002,2025-02-01,2025,2,Feb,Sunday,6
2025-02-09,Smart Speaker,13,73.55,39.86,21,West,Wholesale,956.15,518.18,437.97,2025-02-01,2025,2,Feb,Sunday,6
2025-02-09,LED Monitor,13,201.98,116.46,27,South,Online,2625.74,1513.98,1111.7599999999998,2025-02-01,2025,2,Feb,Sunday,6
2025-02-10,Mechanical Keyboard,22,93.95,58.97,83,South,Online,2066.9,1297.34,769.5600000000002,2025-02-01,2025,2,Feb,Monday,7
2025-02-10,Smart Speaker,23,67.79,40.94,7,North,Wholesale,1559.17,941.6199999999999,617.5500000000002,2025-02-01,2025,2,Feb,Monday,7
2025-02-10,Wireless Headphones,25,95.76,60.36,111,South,Retail,2394.0,1509.0,885.0,2025-02-01,2025,2,Feb,Monday,7
2025-02-10,Office Chair,9,155.85,87.83,25,South,Retail,1402.6499999999999,790.47,612.1799999999998,2025-02-01,2025,2,Feb,Monday,7
2025-02-10,Gaming Mouse,29,43.28,22.59,100,North,Online,1255.1200000000001,655.11,600.0100000000001,2025-02-01,2025,2,Feb,Monday,7
2025-02-10,LED Monitor,16,200.11,109.36,56,North,Retail,3201.76,1749.76,1452.0000000000002,2025-02-01,2025,2,Feb,Monday,7
2025-02-10,Laptop Stand,22,35.41,20.37,49,South,Retail,779.02,448.14000000000004,330.87999999999994,2025-02-01,2025,2,Feb,Monday,7
2025-02-10,Webcam,19,55.92,31.7,47,South,Wholesale,1062.48,602.3,460.18000000000006,2025-02-01,2025,2,Feb,Monday,7
2025-02-11,Mechanical Keyboard,26,95.77,54.66,165,North,Retail,2490.02,1421.1599999999999,1068.8600000000001,2025-02-01,2025,2,Feb,Tuesday,7
2025-02-11,Laptop Stand,27,37.13,22.34,91,West,Online,1002.5100000000001,603.18,399.33000000000015,2025-02-01,2025,2,Feb,Tuesday,7
2025-02-11,LED Monitor,24,199.74,121.06,69,East,Retail,4793.76,2905.44,1888.3200000000002,2025-02-01,2025,2,Feb,Tuesday,7
2025-02-11,Webcam,23,56.25,32.85,129,South,Online,1293.75,755.5500000000001,538.1999999999999,2025-02-01,2025,2,Feb,Tuesday,7
2025-02-11,Office Chair,12,161.94,97.53,40,West,Wholesale,1943.28,1170.3600000000001,772.9199999999998,2025-02-01,2025,2,Feb,Tuesday,7
2025-02-11,Wireless Headphones,25,82.56,43.92,119,East,Wholesale,2064.0,1098.0,966.0,2025-02-01,2025,2,Feb,Tuesday,7
2025-02-11,Smart Speaker,23,72.69,41.39,48,South,Online,1671.87,951.97,719.8999999999999,2025-02-01,2025,2,Feb,Tuesday,7
2025-02-11,Gaming Mouse,35,43.29,25.62,70,South,Retail,1515.1499999999999,896.7,618.4499999999998,2025-02-01,2025,2,Feb,Tuesday,7
2025-02-12,Mechanical Keyboard,19,91.64,50.75,40,South,Online,1741.16,964.25,776.9100000000001,2025-02-01,2025,2,Feb,Wednesday,7
2025-02-12,Laptop Stand,31,34.53,22.12,53,North,Retail,1070.43,685.72,384.71000000000004,2025-02-01,2025,2,Feb,Wednesday,7
2025-02-12,Webcam,16,59.41,33.06,34,East,Retail,950.56,528.96,421.5999999999999,2025-02-01,2025,2,Feb,Wednesday,7
2025-02-12,LED Monitor,21,201.2,111.71,47,West,Wholesale,4225.2,2345.91,1879.29,2025-02-01,2025,2,Feb,Wednesday,7
2025-02-12,Smart Speaker,19,73.95,41.01,95,North,Online,1405.05,779.1899999999999,625.86,2025-02-01,2025,2,Feb,Wednesday,7
2025-02-12,Office Chair,19,146.7,80.52,53,West,Wholesale,2787.2999999999997,1529.8799999999999,1257.4199999999998,2025-02-01,2025,2,Feb,Wednesday,7
2025-02-12,Wireless Headphones,33,84.86,44.62,80,North,Wholesale,2800.38,1472.4599999999998,1327.9200000000003,2025-02-01,2025,2,Feb,Wednesday,7
2025-02-12,Gaming Mouse,25,45.0,24.75,95,South,Online,1125.0,618.75,506.25,2025-02-01,2025,2,Feb,Wednesday,7
2025-02-13,Mechanical Keyboard,20,90.45,54.23,37,South,Retail,1809.0,1084.6,724.4000000000001,2025-02-01,2025,2,Feb,Thursday,7
2025-02-13,Laptop Stand,34,34.19,21.72,72,North,Retail,1162.46,738.48,423.98,2025-02-01,2025,2,Feb,Thursday,7
2025-02-13,LED Monitor,16,209.3,123.93,60,West,Online,3348.8,1982.88,1365.92,2025-02-01,2025,2,Feb,Thursday,7
2025-02-13,Webcam,23,56.64,32.4,22,South,Online,1302.72,745.1999999999999,557.5200000000001,2025-02-01,2025,2,Feb,Thursday,7
2025-02-13,Office Chair,12,150.19,89.18,37,East,Online,1802.28,1070.16,732.1199999999999,2025-02-01,2025,2,Feb,Thursday,7
2025-02-13,Wireless Headphones,22,93.07,55.46,51,East,Online,2047.54,1220.1200000000001,827.4199999999998,2025-02-01,2025,2,Feb,Thursday,7
2025-02-13,Smart Speaker,25,74.56,43.02,21,East,Online,1864.0,1075.5,788.5,2025-02-01,2025,2,Feb,Thursday,7
2025-02-13,Gaming Mouse,41,43.92,26.36,81,East,Retail,1800.72,1080.76,719.96,2025-02-01,2025,2,Feb,Thursday,7
2025-02-14,Smart Speaker,29,76.01,43.48,43,South,Online,2204.29,1260.9199999999998,943.3700000000001,2025-02-01,2025,2,Feb,Friday,7
2025-02-14,Wireless Headphones,27,87.69,52.25,45,East,Wholesale,2367.63,1410.75,956.8800000000001,2025-02-01,2025,2,Feb,Friday,7
2025-02-14,Office Chair,14,148.66,89.47,40,East,Retail,2081.24,1252.58,828.6599999999999,2025-02-01,2025,2,Feb,Friday,7
2025-02-14,Gaming Mouse,32,39.52,23.74,84,North,Wholesale,1264.64,759.68,504.96000000000015,2025-02-01,2025,2,Feb,Friday,7
2025-02-14,LED Monitor,20,190.65,99.02,33,West,Wholesale,3813.0,1980.3999999999999,1832.6000000000001,2025-02-01,2025,2,Feb,Friday,7
2025-02-14,Laptop Stand,33,35.99,21.88,64,East,Online,1187.67,722.04,465.6300000000001,2025-02-01,2025,2,Feb,Friday,7
2025-02-14,Mechanical Keyboard,22,99.72,58.77,34,East,Retail,2193.84,1292.94,900.9000000000001,2025-02-01,2025,2,Feb,Friday,7
2025-02-14,Webcam,17,57.08,28.26,70,South,Retail,970.36,480.42,489.94,2025-02-01,2025,2,Feb,Friday,7
2025-02-15,Mechanical Keyboard,18,94.44,56.47,100,South,Online,1699.92,1016.46,683.46,2025-02-01,2025,2,Feb,Saturday,7
2025-02-15,Webcam,16,57.16,34.16,35,West,Retail,914.56,546.56,368.0,2025-02-01,2025,2,Feb,Saturday,7
2025-02-15,Laptop Stand,21,35.3,21.52,106,East,Wholesale,741.3,451.92,289.37999999999994,2025-02-01,2025,2,Feb,Saturday,7
2025-02-15,LED Monitor,23,200.8,111.85,34,West,Online,4618.400000000001,2572.5499999999997,2045.8500000000008,2025-02-01,2025,2,Feb,Saturday,7
2025-02-15,Office Chair,13,147.63,86.66,11,East,Retail,1919.19,1126.58,792.6100000000001,2025-02-01,2025,2,Feb,Saturday,7
2025-02-15,Wireless Headphones,29,88.28,53.72,75,North,Wholesale,2560.12,1557.8799999999999,1002.24,2025-02-01,2025,2,Feb,Saturday,7
2025-02-15,Smart Speaker,20,72.96,41.06,48,North,Wholesale,1459.1999999999998,821.2,637.9999999999998,2025-02-01,2025,2,Feb,Saturday,7
2025-02-15,Gaming Mouse,19,41.74,26.22,86,South,Online,793.0600000000001,498.17999999999995,294.8800000000001,2025-02-01,2025,2,Feb,Saturday,7
2025-02-16,Webcam,17,57.17,33.02,92,West,Wholesale,971.89,561.34,410.54999999999995,2025-02-01,2025,2,Feb,Sunday,7
2025-02-16,Laptop Stand,17,36.72,21.41,109,South,Retail,624.24,363.97,260.27,2025-02-01,2025,2,Feb,Sunday,7
2025-02-16,LED Monitor,15,207.25,113.71,24,East,Wholesale,3108.75,1705.6499999999999,1403.1000000000001,2025-02-01,2025,2,Feb,Sunday,7
2025-02-16,Mechanical Keyboard,22,97.71,54.73,44,North,Online,2149.62,1204.06,945.56,2025-02-01,2025,2,Feb,Sunday,7
2025-02-16,Office Chair,14,153.66,93.38,3,West,Online,2151.24,1307.32,843.9199999999998,2025-02-01,2025,2,Feb,Sunday,7
2025-02-16,Wireless Headphones,26,85.09,48.69,1,West,Online,2212.34,1265.94,946.4000000000001,2025-02-01,2025,2,Feb,Sunday,7
2025-02-16,Smart Speaker,18,67.21,39.23,54,South,Online,1209.78,706.14,503.64,2025-02-01,2025,2,Feb,Sunday,7
2025-02-16,Gaming Mouse,28,43.41,26.05,121,East,Retail,1215.48,729.4,486.08000000000004,2025-02-01,2025,2,Feb,Sunday,7
2025-02-17,Webcam,18,59.07,34.25,35,South,Wholesale,1063.26,616.5,446.76,2025-02-01,2025,2,Feb,Monday,8
2025-02-17,Smart Speaker,19,69.58,40.27,83,West,Wholesale,1322.02,765.1300000000001,556.8899999999999,2025-02-01,2025,2,Feb,Monday,8
2025-02-17,Wireless Headphones,28,91.98,55.37,128,West,Wholesale,2575.44,1550.36,1025.0800000000002,2025-02-01,2025,2,Feb,Monday,8
2025-02-17,Office Chair,18,154.08,83.23,55,North,Wholesale,2773.44,1498.14,1275.3,2025-02-01,2025,2,Feb,Monday,8
2025-02-17,Gaming Mouse,42,43.88,28.01,127,West,Retail,1842.96,1176.42,666.54,2025-02-01,2025,2,Feb,Monday,8
2025-02-17,LED Monitor,13,200.14,112.76,58,South,Retail,2601.8199999999997,1465.88,1135.9399999999996,2025-02-01,2025,2,Feb,Monday,8
2025-02-17,Laptop Stand,28,35.88,21.82,0,West,Online,1004.6400000000001,610.96,393.68000000000006,2025-02-01,2025,2,Feb,Monday,8
2025-02-17,Mechanical Keyboard,28,102.28,61.57,126,South,Retail,2863.84,1723.96,1139.88,2025-02-01,2025,2,Feb,Monday,8
2025-02-18,Mechanical Keyboard,26,93.4,56.84,97,North,Online,2428.4,1477.8400000000001,950.56,2025-02-01,2025,2,Feb,Tuesday,8
2025-02-18,Laptop Stand,27,36.17,20.68,62,West,Wholesale,976.59,558.36,418.23,2025-02-01,2025,2,Feb,Tuesday,8
2025-02-18,Webcam,15,54.55,31.63,140,North,Wholesale,818.25,474.45,343.8,2025-02-01,2025,2,Feb,Tuesday,8
2025-02-18,LED Monitor,10,194.78,117.93,47,North,Retail,1947.8,1179.3000000000002,768.4999999999998,2025-02-01,2025,2,Feb,Tuesday,8
2025-02-18,Smart Speaker,17,75.37,43.74,55,South,Online,1281.29,743.58,537.7099999999999,2025-02-01,2025,2,Feb,Tuesday,8
2025-02-18,Office Chair,10,148.01,90.08,16,East,Online,1480.1,900.8,579.3,2025-02-01,2025,2,Feb,Tuesday,8
2025-02-18,Wireless Headphones,26,87.23,51.92,122,South,Online,2267.98,1349.92,918.06,2025-02-01,2025,2,Feb,Tuesday,8
2025-02-18,Gaming Mouse,45,44.38,26.72,139,East,Wholesale,1997.1000000000001,1202.3999999999999,794.7000000000003,2025-02-01,2025,2,Feb,Tuesday,8
2025-02-19,Smart Speaker,20,75.1,45.2,24,South,Online,1502.0,904.0,598.0,2025-02-01,2025,2,Feb,Wednesday,8
2025-02-19,Wireless Headphones,29,88.72,51.52,139,South,Online,2572.88,1494.0800000000002,1078.8,2025-02-01,2025,2,Feb,Wednesday,8
2025-02-19,Office Chair,10,156.75,81.3,39,South,Online,1567.5,813.0,754.5,2025-02-01,2025,2,Feb,Wednesday,8
2025-02-19,Gaming Mouse,39,43.53,26.06,225,North,Wholesale,1697.67,1016.3399999999999,681.3300000000002,2025-02-01,2025,2,Feb,Wednesday,8
2025-02-19,LED Monitor,20,194.96,118.67,55,West,Online,3899.2000000000003,2373.4,1525.8000000000002,2025-02-01,2025,2,Feb,Wednesday,8
2025-02-19,Laptop Stand,25,37.77,22.58,82,North,Online,944.2500000000001,564.5,379.7500000000001,2025-02-01,2025,2,Feb,Wednesday,8
2025-02-19,Mechanical Keyboard,26,97.2,55.77,50,East,Wholesale,2527.2000000000003,1450.02,1077.1800000000003,2025-02-01,2025,2,Feb,Wednesday,8
2025-02-19,Webcam,14,59.71,32.42,54,North,Online,835.94,453.88,382.06000000000006,2025-02-01,2025,2,Feb,Wednesday,8
2025-02-20,Webcam,18,61.08,36.75,76,West,Wholesale,1099.44,661.5,437.94000000000005,2025-02-01,2025,2,Feb,Thursday,8
2025-02-20,Mechanical Keyboard,28,90.51,50.31,73,South,Online,2534.28,1408.68,1125.6000000000001,2025-02-01,2025,2,Feb,Thursday,8
2025-02-20,Laptop Stand,35,37.42,20.36,88,West,Online,1309.7,712.6,597.1,2025-02-01,2025,2,Feb,Thursday,8
2025-02-20,LED Monitor,13,217.58,122.96,42,West,Wholesale,2828.54,1598.48,1230.06,2025-02-01,2025,2,Feb,Thursday,8
2025-02-20,Smart Speaker,25,69.4,40.06,80,West,Online,1735.0000000000002,1001.5,733.5000000000002,2025-02-01,2025,2,Feb,Thursday,8
2025-02-20,Office Chair,10,154.14,95.09,18,North,Retail,1541.3999999999999,950.9000000000001,590.4999999999998,2025-02-01,2025,2,Feb,Thursday,8
2025-02-20,Wireless Headphones,36,86.44,44.82,121,East,Retail,3111.84,1613.52,1498.3200000000002,2025-02-01,2025,2,Feb,Thursday,8
2025-02-20,Gaming Mouse,29,42.13,22.89,104,East,Online,1221.77,663.8100000000001,557.9599999999999,2025-02-01,2025,2,Feb,Thursday,8
2025-02-21,Laptop Stand,24,35.73,21.02,52,West,Online,857.52,504.48,353.03999999999996,2025-02-01,2025,2,Feb,Friday,8
2025-02-21,Webcam,19,59.49,31.25,9,North,Online,1130.31,593.75,536.56,2025-02-01,2025,2,Feb,Friday,8
2025-02-21,Mechanical Keyboard,23,96.78,56.71,101,East,Online,2225.94,1304.33,921.6100000000001,2025-02-01,2025,2,Feb,Friday,8
2025-02-21,LED Monitor,18,190.05,113.78,12,South,Wholesale,3420.9,2048.04,1372.8600000000001,2025-02-01,2025,2,Feb,Friday,8
2025-02-21,Smart Speaker,27,71.92,45.46,120,South,Online,1941.8400000000001,1227.42,714.4200000000001,2025-02-01,2025,2,Feb,Friday,8
2025-02-21,Office Chair,10,153.41,77.3,49,North,Wholesale,1534.1,773.0,761.0999999999999,2025-02-01,2025,2,Feb,Friday,8
2025-02-21,Wireless Headphones,32,79.4,45.59,125,West,Retail,2540.8,1458.88,1081.92,2025-02-01,2025,2,Feb,Friday,8
2025-02-21,Gaming Mouse,38,43.74,24.75,120,South,Online,1662.1200000000001,940.5,721.6200000000001,2025-02-01,2025,2,Feb,Friday,8
2025-02-22,Smart Speaker,19,75.5,43.84,76,East,Retail,1434.5,832.96,601.54,2025-02-01,2025,2,Feb,Saturday,8
2025-02-22,Wireless Headphones,26,84.82,50.18,9,South,Wholesale,2205.3199999999997,1304.68,900.6399999999996,2025-02-01,2025,2,Feb,Saturday,8
